# file...... loads_volts_A.csv
# date...... Wed Mar 20 13:02:44 2019
# user...... xiej204
# host...... (null)
# group..... class=load
# property.. voltage_A
# limit..... 10000000
# interval.. 1
# timestamp,load701,load712,load713,load714,load718,load720,load722,load724,load725,load727,load728,load729,load730,load731,load732,load733,load734,load735,load736,load737,load738,load740,load741,load742,load744
2010-01-01 00:00:45 EST,+2465.49-1430.37j,+2441.4-1419.53j,+2440.01-1420.82j,+2435.78-1418.65j,+2432.56-1418.21j,+2434.12-1415.32j,+2433.38-1413.3j,+2433.45-1413.43j,+2434.11-1415.21j,+2418.62-1416.65j,+2416.05-1415.58j,+2416.05-1416.14j,+2406.91-1410.72j,+2402.51-1408.59j,+2395.13-1404.7j,+2388.86-1403.02j,+2379.12-1398.3j,+2377.24-1394.04j,+2377.74-1395.05j,+2370.08-1395.84j,+2366.73-1394.18j,+2364.91-1391.22j,+2365.01-1391.8j,+2441.83-1420.78j,+2416.9-1416.28j
2010-01-01 00:00:46 EST,+2465.49-1430.37j,+2441.4-1419.53j,+2440.01-1420.82j,+2435.78-1418.65j,+2432.56-1418.21j,+2434.12-1415.32j,+2433.38-1413.3j,+2433.45-1413.43j,+2434.11-1415.21j,+2418.62-1416.65j,+2416.05-1415.58j,+2416.05-1416.14j,+2406.91-1410.72j,+2402.51-1408.59j,+2395.13-1404.7j,+2388.86-1403.02j,+2379.12-1398.3j,+2377.24-1394.04j,+2377.74-1395.05j,+2370.08-1395.84j,+2366.73-1394.18j,+2364.91-1391.22j,+2365.01-1391.8j,+2441.83-1420.78j,+2416.9-1416.28j
2010-01-01 00:00:47 EST,+2465.49-1430.37j,+2441.4-1419.53j,+2440.01-1420.82j,+2435.78-1418.65j,+2432.56-1418.21j,+2434.12-1415.32j,+2433.38-1413.3j,+2433.45-1413.43j,+2434.11-1415.21j,+2418.62-1416.65j,+2416.05-1415.58j,+2416.05-1416.14j,+2406.91-1410.72j,+2402.51-1408.59j,+2395.13-1404.7j,+2388.86-1403.02j,+2379.12-1398.3j,+2377.24-1394.04j,+2377.74-1395.05j,+2370.08-1395.84j,+2366.73-1394.18j,+2364.91-1391.22j,+2365.01-1391.8j,+2441.83-1420.78j,+2416.9-1416.28j
2010-01-01 00:00:48 EST,+2465.49-1430.37j,+2441.4-1419.53j,+2440.01-1420.82j,+2435.78-1418.65j,+2432.56-1418.21j,+2434.12-1415.32j,+2433.38-1413.3j,+2433.45-1413.43j,+2434.11-1415.21j,+2418.62-1416.65j,+2416.05-1415.58j,+2416.05-1416.14j,+2406.91-1410.72j,+2402.51-1408.59j,+2395.13-1404.7j,+2388.86-1403.02j,+2379.12-1398.3j,+2377.24-1394.04j,+2377.74-1395.05j,+2370.08-1395.84j,+2366.73-1394.18j,+2364.91-1391.22j,+2365.01-1391.8j,+2441.83-1420.78j,+2416.9-1416.28j
2010-01-01 00:00:49 EST,+2465.49-1430.37j,+2441.4-1419.53j,+2440.01-1420.82j,+2435.78-1418.65j,+2432.56-1418.21j,+2434.12-1415.32j,+2433.38-1413.3j,+2433.45-1413.43j,+2434.11-1415.21j,+2418.62-1416.65j,+2416.05-1415.58j,+2416.05-1416.14j,+2406.91-1410.72j,+2402.51-1408.59j,+2395.13-1404.7j,+2388.86-1403.02j,+2379.12-1398.3j,+2377.24-1394.04j,+2377.74-1395.05j,+2370.08-1395.84j,+2366.73-1394.18j,+2364.91-1391.22j,+2365.01-1391.8j,+2441.83-1420.78j,+2416.9-1416.28j
2010-01-01 00:00:50 EST,+2465.49-1430.37j,+2441.4-1419.53j,+2440.01-1420.82j,+2435.78-1418.65j,+2432.56-1418.21j,+2434.12-1415.32j,+2433.38-1413.3j,+2433.45-1413.43j,+2434.11-1415.21j,+2418.62-1416.65j,+2416.05-1415.58j,+2416.05-1416.14j,+2406.91-1410.72j,+2402.51-1408.59j,+2395.13-1404.7j,+2388.86-1403.02j,+2379.12-1398.3j,+2377.24-1394.04j,+2377.74-1395.05j,+2370.08-1395.84j,+2366.73-1394.18j,+2364.91-1391.22j,+2365.01-1391.8j,+2441.83-1420.78j,+2416.9-1416.28j
2010-01-01 00:00:51 EST,+2465.49-1430.37j,+2441.4-1419.53j,+2440.01-1420.82j,+2435.78-1418.65j,+2432.56-1418.21j,+2434.12-1415.32j,+2433.38-1413.3j,+2433.45-1413.43j,+2434.11-1415.21j,+2418.62-1416.65j,+2416.05-1415.58j,+2416.05-1416.14j,+2406.91-1410.72j,+2402.51-1408.59j,+2395.13-1404.7j,+2388.86-1403.02j,+2379.12-1398.3j,+2377.24-1394.04j,+2377.74-1395.05j,+2370.08-1395.84j,+2366.73-1394.18j,+2364.91-1391.22j,+2365.01-1391.8j,+2441.83-1420.78j,+2416.9-1416.28j
2010-01-01 00:00:52 EST,+2465.49-1430.37j,+2441.4-1419.53j,+2440.01-1420.82j,+2435.78-1418.65j,+2432.56-1418.21j,+2434.12-1415.32j,+2433.38-1413.3j,+2433.45-1413.43j,+2434.11-1415.21j,+2418.62-1416.65j,+2416.05-1415.58j,+2416.05-1416.14j,+2406.91-1410.72j,+2402.51-1408.59j,+2395.13-1404.7j,+2388.86-1403.02j,+2379.12-1398.3j,+2377.24-1394.04j,+2377.74-1395.05j,+2370.08-1395.84j,+2366.73-1394.18j,+2364.91-1391.22j,+2365.01-1391.8j,+2441.83-1420.78j,+2416.9-1416.28j
2010-01-01 00:00:53 EST,+2465.49-1430.37j,+2441.4-1419.53j,+2440.01-1420.82j,+2435.78-1418.65j,+2432.56-1418.21j,+2434.12-1415.32j,+2433.38-1413.3j,+2433.45-1413.43j,+2434.11-1415.21j,+2418.62-1416.65j,+2416.05-1415.58j,+2416.05-1416.14j,+2406.91-1410.72j,+2402.51-1408.59j,+2395.13-1404.7j,+2388.86-1403.02j,+2379.12-1398.3j,+2377.24-1394.04j,+2377.74-1395.05j,+2370.08-1395.84j,+2366.73-1394.18j,+2364.91-1391.22j,+2365.01-1391.8j,+2441.83-1420.78j,+2416.9-1416.28j
2010-01-01 00:00:54 EST,+2465.49-1430.37j,+2441.4-1419.53j,+2440.01-1420.82j,+2435.78-1418.65j,+2432.56-1418.21j,+2434.12-1415.32j,+2433.38-1413.3j,+2433.45-1413.43j,+2434.11-1415.21j,+2418.62-1416.65j,+2416.05-1415.58j,+2416.05-1416.14j,+2406.91-1410.72j,+2402.51-1408.59j,+2395.13-1404.7j,+2388.86-1403.02j,+2379.12-1398.3j,+2377.24-1394.04j,+2377.74-1395.05j,+2370.08-1395.84j,+2366.73-1394.18j,+2364.91-1391.22j,+2365.01-1391.8j,+2441.83-1420.78j,+2416.9-1416.28j
2010-01-01 00:00:55 EST,+2465.49-1430.37j,+2441.4-1419.53j,+2440.01-1420.82j,+2435.78-1418.65j,+2432.56-1418.21j,+2434.12-1415.32j,+2433.38-1413.3j,+2433.45-1413.43j,+2434.11-1415.21j,+2418.62-1416.65j,+2416.05-1415.58j,+2416.05-1416.14j,+2406.91-1410.72j,+2402.51-1408.59j,+2395.13-1404.7j,+2388.86-1403.02j,+2379.12-1398.3j,+2377.24-1394.04j,+2377.74-1395.05j,+2370.08-1395.84j,+2366.73-1394.18j,+2364.91-1391.22j,+2365.01-1391.8j,+2441.83-1420.78j,+2416.9-1416.28j
2010-01-01 00:00:56 EST,+2465.49-1430.37j,+2441.4-1419.53j,+2440.01-1420.82j,+2435.78-1418.65j,+2432.56-1418.21j,+2434.12-1415.32j,+2433.38-1413.3j,+2433.45-1413.43j,+2434.11-1415.21j,+2418.62-1416.65j,+2416.05-1415.58j,+2416.05-1416.14j,+2406.91-1410.72j,+2402.51-1408.59j,+2395.13-1404.7j,+2388.86-1403.02j,+2379.12-1398.3j,+2377.24-1394.04j,+2377.74-1395.05j,+2370.08-1395.84j,+2366.73-1394.18j,+2364.91-1391.22j,+2365.01-1391.8j,+2441.83-1420.78j,+2416.9-1416.28j
2010-01-01 00:00:57 EST,+2465.49-1430.37j,+2441.4-1419.53j,+2440.01-1420.82j,+2435.78-1418.65j,+2432.56-1418.21j,+2434.12-1415.32j,+2433.38-1413.3j,+2433.45-1413.43j,+2434.11-1415.21j,+2418.62-1416.65j,+2416.05-1415.58j,+2416.05-1416.14j,+2406.91-1410.72j,+2402.51-1408.59j,+2395.13-1404.7j,+2388.86-1403.02j,+2379.12-1398.3j,+2377.24-1394.04j,+2377.74-1395.05j,+2370.08-1395.84j,+2366.73-1394.18j,+2364.91-1391.22j,+2365.01-1391.8j,+2441.83-1420.78j,+2416.9-1416.28j
2010-01-01 00:00:58 EST,+2465.49-1430.37j,+2441.4-1419.53j,+2440.01-1420.82j,+2435.78-1418.65j,+2432.56-1418.21j,+2434.12-1415.32j,+2433.38-1413.3j,+2433.45-1413.43j,+2434.11-1415.21j,+2418.62-1416.65j,+2416.05-1415.58j,+2416.05-1416.14j,+2406.91-1410.72j,+2402.51-1408.59j,+2395.13-1404.7j,+2388.86-1403.02j,+2379.12-1398.3j,+2377.24-1394.04j,+2377.74-1395.05j,+2370.08-1395.84j,+2366.73-1394.18j,+2364.91-1391.22j,+2365.01-1391.8j,+2441.83-1420.78j,+2416.9-1416.28j
2010-01-01 00:00:59 EST,+2465.49-1430.37j,+2441.4-1419.53j,+2440.01-1420.82j,+2435.78-1418.65j,+2432.56-1418.21j,+2434.12-1415.32j,+2433.38-1413.3j,+2433.45-1413.43j,+2434.11-1415.21j,+2418.62-1416.65j,+2416.05-1415.58j,+2416.05-1416.14j,+2406.91-1410.72j,+2402.51-1408.59j,+2395.13-1404.7j,+2388.86-1403.02j,+2379.12-1398.3j,+2377.24-1394.04j,+2377.74-1395.05j,+2370.08-1395.84j,+2366.73-1394.18j,+2364.91-1391.22j,+2365.01-1391.8j,+2441.83-1420.78j,+2416.9-1416.28j
2010-01-01 00:01:00 EST,+2465.49-1430.37j,+2441.4-1419.53j,+2440.01-1420.82j,+2435.78-1418.65j,+2432.56-1418.21j,+2434.12-1415.32j,+2433.38-1413.3j,+2433.45-1413.43j,+2434.11-1415.21j,+2418.62-1416.65j,+2416.05-1415.58j,+2416.05-1416.14j,+2406.91-1410.72j,+2402.51-1408.59j,+2395.13-1404.7j,+2388.86-1403.02j,+2379.12-1398.3j,+2377.24-1394.04j,+2377.74-1395.05j,+2370.08-1395.84j,+2366.73-1394.18j,+2364.91-1391.22j,+2365.01-1391.8j,+2441.83-1420.78j,+2416.9-1416.28j
2010-01-01 00:01:01 EST,+2465.49-1430.37j,+2441.4-1419.53j,+2440.01-1420.82j,+2435.78-1418.65j,+2432.56-1418.21j,+2434.12-1415.32j,+2433.38-1413.3j,+2433.45-1413.43j,+2434.11-1415.21j,+2418.62-1416.65j,+2416.05-1415.58j,+2416.05-1416.14j,+2406.91-1410.72j,+2402.51-1408.59j,+2395.13-1404.7j,+2388.86-1403.02j,+2379.12-1398.3j,+2377.24-1394.04j,+2377.74-1395.05j,+2370.08-1395.84j,+2366.73-1394.18j,+2364.91-1391.22j,+2365.01-1391.8j,+2441.83-1420.78j,+2416.9-1416.28j
2010-01-01 00:01:02 EST,+2465.49-1430.37j,+2441.4-1419.53j,+2440.01-1420.82j,+2435.78-1418.65j,+2432.56-1418.21j,+2434.12-1415.32j,+2433.38-1413.3j,+2433.45-1413.43j,+2434.11-1415.21j,+2418.62-1416.65j,+2416.05-1415.58j,+2416.05-1416.14j,+2406.91-1410.72j,+2402.51-1408.59j,+2395.13-1404.7j,+2388.86-1403.02j,+2379.12-1398.3j,+2377.24-1394.04j,+2377.74-1395.05j,+2370.08-1395.84j,+2366.73-1394.18j,+2364.91-1391.22j,+2365.01-1391.8j,+2441.83-1420.78j,+2416.9-1416.28j
